视频标题,视频ID,keyword,video_href,video_list_urls,author,date
美团垄断立案面临46亿罚款，罚在腾讯前面了（20210427第412期）,BV1Uf4y1p7PA,阿里被罚,https://www.bilibili.com/video/BV1Uf4y1p7PA/,https://search.bilibili.com/all?keyword=阿里被罚&page=39&o=912,王焱talk,2021-4-28
蒋凡遭“重罚”？做做样子！,BV1K541147a5,阿里被罚,https://www.bilibili.com/video/BV1K541147a5/,https://search.bilibili.com/all?keyword=阿里被罚&page=40&o=936,东哥解读电商,2020-4-27
【印尼宽带】罚 款 宽 带,BV1v64y1v7Qi,阿里被罚,https://www.bilibili.com/video/BV1v64y1v7Qi/,https://search.bilibili.com/all?keyword=阿里被罚&page=40&o=936,白给可乐,2021-4-10
薇娅偷税漏税数额巨大，重罚,BV1gm4y197Xp,阿里被罚,https://www.bilibili.com/video/BV1gm4y197Xp/,https://search.bilibili.com/all?keyword=阿里被罚&page=40&o=936,吱哒小生活,2021-12-21
蚂蚁集团及旗下机构被罚款71.23亿元，发布公告：诚恳接受、坚决服从,BV19W4y1f7D8,阿里集团被罚,https://www.bilibili.com/video/BV19W4y1f7D8/,https://search.bilibili.com/all?keyword=阿里集团被罚&page=12&o=264,沧苑看世界,2023-7-8
阿里集团收到百亿罚单 西方科技巨头：这个原因我熟,BV1DA411V7yw,阿里集团被罚,https://www.bilibili.com/video/BV1DA411V7yw/,https://search.bilibili.com/all?keyword=阿里集团被罚&page=13&o=288,中国日报网,2021-4-26
蚂蚁集团和财富通皆被罚款释放出什么信号？,BV1dk4y1P7py,阿里集团被罚,https://www.bilibili.com/video/BV1dk4y1P7py/,https://search.bilibili.com/all?keyword=阿里集团被罚&page=14&o=312,夕阳全是情,2023-7-11
蚂蚁集团重大利好：罚款超70亿！,BV1Ag4y1w7VB,阿里集团被罚,https://www.bilibili.com/video/BV1Ag4y1w7VB/,https://search.bilibili.com/all?keyword=阿里集团被罚&page=17&o=384,老郎叨叨,2023-7-9
蚂蚁集团巨额罚单，阿里股价逆势上涨，靴子落地,BV1wN411U7J8,阿里集团被罚,https://www.bilibili.com/video/BV1wN411U7J8/,https://search.bilibili.com/all?keyword=阿里集团被罚&page=17&o=384,悦读子墨,2023-7-13
蚂蚁集团罚款的原因｜互联网行业天价罚款｜背后逻辑｜阿里巴巴股票大涨｜相互宝关停｜金融科技｜风险｜保险行业,BV13s4y1r79k,阿里集团被罚,https://www.bilibili.com/video/BV13s4y1r79k/,https://search.bilibili.com/all?keyword=阿里集团被罚&page=21&o=480,菲菲有点意思,2023-7-10
蚂蚁集团被罚款70亿元之后仍然需要面临的挑战,BV1yg4y1w75n,阿里集团被罚,https://www.bilibili.com/video/BV1yg4y1w75n/,https://search.bilibili.com/all?keyword=阿里集团被罚&page=21&o=480,来一盘山药片,2023-7-11
市场监管总局分别对阿里创投、郑州讯捷、贵阳广电各罚款50万元,BV1a44y1j7PS,阿里集团被罚,https://www.bilibili.com/video/BV1a44y1j7PS/,https://search.bilibili.com/all?keyword=阿里集团被罚&page=25&o=576,财联社CC新闻,2022-1-5
诸葛周直播第20230708期：网红高调入市炒股，腾讯阿里百亿罚款,BV1qz4y1E71z,阿里集团被罚,https://www.bilibili.com/video/BV1qz4y1E71z/,https://search.bilibili.com/all?keyword=阿里集团被罚&page=26&o=600,跟着诸葛学交易,2023-7-8
腾讯被罚款30亿！支付宝被罚款71.23亿！,BV1nk4y1P7ZR,阿里集团被罚,https://www.bilibili.com/video/BV1nk4y1P7ZR/,https://search.bilibili.com/all?keyword=阿里集团被罚&page=28&o=648,机圈情报官,2023-7-7
许林芳：管理员工小奖不如不讲，小罚不如不罚,BV1m341147Qp,阿里集团被罚,https://www.bilibili.com/video/BV1m341147Qp/,https://search.bilibili.com/all?keyword=阿里集团被罚&page=29&o=672,Angen-呆萌,2021-12-8
马云想明白了吗，为什么这次罚的这么惨？有些底线是不能跨过的,BV1cK4y1R7NY,阿里集团被罚,https://www.bilibili.com/video/BV1cK4y1R7NY/,https://search.bilibili.com/all?keyword=阿里集团被罚&page=31&o=720,老郑深度观察,2021-5-20
阿里、腾讯等中国企业退出印度市场，中国对印投资大幅萎缩近80%，印度政府不得不放宽对华限制，但中国做法让其束手无策！印度罚没小米，中国企业全面抵…,BV1v14y1d7oP,阿里集团被罚,https://www.bilibili.com/video/BV1v14y1d7oP/,https://search.bilibili.com/all?keyword=阿里集团被罚&page=36&o=840,魔方看世界,2023-7-3
阿里吃了天价罚单，股价暴涨！美团却崩了，下一个会是美团吗？#蚂蚁再次被约谈,BV1cZ4y1w7sU,阿里集团被罚,https://www.bilibili.com/video/BV1cZ4y1w7sU/,https://search.bilibili.com/all?keyword=阿里集团被罚&page=37&o=864,韩叔聊投资,2021-4-12
阿里巴巴集团被罚款182亿元！,BV1jv41177Fg,阿里巴巴被罚,https://www.bilibili.com/video/BV1jv41177Fg/,https://search.bilibili.com/all?keyword=阿里巴巴被罚&page=10&o=216,山东陈律师法律在线,2021-4-10
反垄断动真的了，阿里巴巴被处以高额罚款，其违法事实是怎样被认定的？,BV19K4y1m7mP,阿里巴巴被罚,https://www.bilibili.com/video/BV19K4y1m7mP/,https://search.bilibili.com/all?keyword=阿里巴巴被罚&page=12&o=264,乐业老刘,2021-4-11
阿里巴巴被处罚182亿，为啥处罚，为啥只对它处罚？什么是垄断，什么是滥用市场支配地位？代表了什么趋势和风向？【硬核徐律】,BV1j54y1b7Lo,阿里巴巴被罚,https://www.bilibili.com/video/BV1j54y1b7Lo/,https://search.bilibili.com/all?keyword=阿里巴巴被罚&page=13&o=288,价格不敏感人士爱好者,2021-4-10
阿里巴巴被罚款180亿！如何解读？,BV1d64y1S7L3,阿里巴巴被罚,https://www.bilibili.com/video/BV1d64y1S7L3/,https://search.bilibili.com/all?keyword=阿里巴巴被罚&page=14&o=312,沃好家伙GoodBoy,2021-4-10
不吹不黑，为何阿里巴巴被罚款，却不值得同情？,BV1Mv41177is,阿里巴巴被罚,https://www.bilibili.com/video/BV1Mv41177is/,https://search.bilibili.com/all?keyword=阿里巴巴被罚&page=14&o=312,不吹不黑TV,2021-4-10
阿里巴巴被反垄断调查罚款182亿后，马云首次现身参加阿里巴巴线上会议。,BV18Y4y1P7ZT,阿里巴巴被罚,https://www.bilibili.com/video/BV18Y4y1P7ZT/,https://search.bilibili.com/all?keyword=阿里巴巴被罚&page=15&o=336,大咖阅读,2022-8-1
阿里巴巴发布致客户和公众的一封信 ：今天的处罚是对我们的警醒和鞭策，将心存感恩、心存敬畏！,BV1SB4y1w7uy,阿里巴巴被罚,https://www.bilibili.com/video/BV1SB4y1w7uy/,https://search.bilibili.com/all?keyword=阿里巴巴被罚&page=16&o=360,直播日照,2021-4-10
晕了，阿里巴巴被罚款182.28亿元！,BV19X4y1g7tc,阿里巴巴被罚,https://www.bilibili.com/video/BV19X4y1g7tc/,https://search.bilibili.com/all?keyword=阿里巴巴被罚&page=16&o=360,冯杰频道,2021-4-10
科普：什么是滥用市场支配地位，阿里巴巴“二选一”被罚款182亿,BV1D64y1v7fQ,阿里巴巴被罚,https://www.bilibili.com/video/BV1D64y1v7fQ/,https://search.bilibili.com/all?keyword=阿里巴巴被罚&page=16&o=360,爱科学的武汉律师,2021-4-10
阿里巴巴涉嫌垄断被立案调查，此前被顶格罚款50万元,BV18o4y1Z7Aq,阿里巴巴被罚,https://www.bilibili.com/video/BV18o4y1Z7Aq/,https://search.bilibili.com/all?keyword=阿里巴巴被罚&page=16&o=360,老马价值观,2020-12-24
阿里巴巴垄断被罚款182亿，腾讯难道木有么？,BV1oB4y1w7Co,阿里巴巴被罚,https://www.bilibili.com/video/BV1oB4y1w7Co/,https://search.bilibili.com/all?keyword=阿里巴巴被罚&page=17&o=384,江阴大少爷很帅,2021-4-10
阿里巴巴女员工被侵害——坏人会受到惩罚的！正义永远不会缺席！,BV1yU4y177FG,阿里巴巴被罚,https://www.bilibili.com/video/BV1yU4y177FG/,https://search.bilibili.com/all?keyword=阿里巴巴被罚&page=18&o=408,狂吃狂吃大黄酱,2021-8-12
阿里巴巴回应被处罚182.28亿元：诚恳接受，坚决服从,BV1iZ4y1c7t4,阿里巴巴被罚,https://www.bilibili.com/video/BV1iZ4y1c7t4/,https://search.bilibili.com/all?keyword=阿里巴巴被罚&page=19&o=432,是牧羊女,2021-4-10
阿里巴巴被罚款事件，表明中国经济反垄断的坚定决心！是时候整顿和规范中国经济社会发展秩序了,BV1gV411H7pC,阿里巴巴被罚,https://www.bilibili.com/video/BV1gV411H7pC/,https://search.bilibili.com/all?keyword=阿里巴巴被罚&page=24&o=552,蒋楼老师,2021-4-11
阿里巴巴为什么会被罚款100多亿元？,BV12h411v7Rq,阿里巴巴被罚,https://www.bilibili.com/video/BV12h411v7Rq/,https://search.bilibili.com/all?keyword=阿里巴巴被罚&page=24&o=552,袁老师Alex,2021-5-22
阿里巴巴表态：诚恳接受处罚，处罚是警醒和鞭策,BV1z5411A7xr,阿里巴巴被罚,https://www.bilibili.com/video/BV1z5411A7xr/,https://search.bilibili.com/all?keyword=阿里巴巴被罚&page=24&o=552,中国日报网,2021-4-10
千亿巨头遭遇打击，涉及垄断被罚款3亿，步阿里巴巴后尘！,BV1ag411F73A,阿里巴巴被罚,https://www.bilibili.com/video/BV1ag411F73A/,https://search.bilibili.com/all?keyword=阿里巴巴被罚&page=27&o=624,科技观察官,2021-10-7
淘宝阿里巴巴被罚款182亿人民币活该，长期纵容淘宝回收数码电脑手机诈骗犯，包庇坏人坑害小白,BV1FX4y137te,阿里巴巴被罚,https://www.bilibili.com/video/BV1FX4y137te/,https://search.bilibili.com/all?keyword=阿里巴巴被罚&page=28&o=648,奥特曼的电竞装机店06,2021-4-11
阿里巴巴等违反《反垄断法》遭处罚！对互联网公司产生哪些影响？,BV1CT4y1M7Wr,阿里巴巴被罚,https://www.bilibili.com/video/BV1CT4y1M7Wr/,https://search.bilibili.com/all?keyword=阿里巴巴被罚&page=39&o=912,值男科技,2020-12-15
阿里巴巴罚款后蚂蚁金服被约谈，祸不单行的马云（20210413第376期）,BV1qU4y1h7yo,阿里巴巴被罚,https://www.bilibili.com/video/BV1qU4y1h7yo/,https://search.bilibili.com/all?keyword=阿里巴巴被罚&page=40&o=936,王焱talk,2021-4-14
马云这回摊上事了？阿里巴巴集团被反垄断处罚182.2亿,BV1UZ4y1c7aD,阿里巴巴集团被罚,https://www.bilibili.com/video/BV1UZ4y1c7aD/,https://search.bilibili.com/all?keyword=阿里巴巴集团被罚&page=6&o=120,小弓长vlog,2021-4-10
蚂蚁集团71亿罚款,BV1Ug4y1c7D7,阿里巴巴集团被罚,https://www.bilibili.com/video/BV1Ug4y1c7D7/,https://search.bilibili.com/all?keyword=阿里巴巴集团被罚&page=15&o=336,zhimamama,2023-7-8
[公务员申论与面试]市场监管总局依法对阿里巴巴集团处以182.28亿元罚款，对此你怎么看？,BV13X4y137Eo,阿里巴巴集团被罚,https://www.bilibili.com/video/BV13X4y137Eo/,https://search.bilibili.com/all?keyword=阿里巴巴集团被罚&page=17&o=384,古华123,2021-4-17
人民日报评监管部门处罚阿里巴巴：推动平台经济规范健康持续发展,BV1Qh411U7tJ,阿里巴巴集团被罚,https://www.bilibili.com/video/BV1Qh411U7tJ/,https://search.bilibili.com/all?keyword=阿里巴巴集团被罚&page=28&o=648,新华社快看,2021-4-10
71.23亿元！蚂蚁集团及旗下机构被罚,BV1oP411C7NE,蚂蚁被罚,https://www.bilibili.com/video/BV1oP411C7NE/,https://search.bilibili.com/all?keyword=蚂蚁被罚,人民日报,2023-7-7
为什么这一次蚂蚁和腾讯会被罚超过100亿？盖伦给你深度解读一下,BV17h4y1E7M8,蚂蚁被罚,https://www.bilibili.com/video/BV17h4y1E7M8/,https://search.bilibili.com/all?keyword=蚂蚁被罚,高盖伦Gallen,2023-7-8
蚂蚁被罚71亿，重回我们视野，什么原因？,BV1bh4y1f7DN,蚂蚁被罚,https://www.bilibili.com/video/BV1bh4y1f7DN/,https://search.bilibili.com/all?keyword=蚂蚁被罚,银和财经,2023-7-15
国家需要它们！蚂蚁集团微信支付被罚百亿，民营资本成功上岸,BV15M4y1j7o1,蚂蚁被罚,https://www.bilibili.com/video/BV15M4y1j7o1/,https://search.bilibili.com/all?keyword=蚂蚁被罚,金梅煮酒珠江评论号,2023-7-8
证监会公布:蚂蚁集团被罚71.23亿元！,BV1614y1R7Gv,蚂蚁被罚,https://www.bilibili.com/video/BV1614y1R7Gv/,https://search.bilibili.com/all?keyword=蚂蚁被罚,直男Talk,2023-7-8
超百亿罚单！蚂蚁、腾讯双双被罚，股价不降反增释放了什么信号？,BV1iu411j72U,蚂蚁被罚,https://www.bilibili.com/video/BV1iu411j72U/,https://search.bilibili.com/all?keyword=蚂蚁被罚,金融民工吉胖子,2023-7-12
#蚂蚁支付宝腾讯被罚71亿的深层原因，温铁军：如果中国由马云、李嘉诚等私人金融资本掌控，那有多危险#90年代的中国崩溃论,BV1Vh4y1M72C,蚂蚁被罚,https://www.bilibili.com/video/BV1Vh4y1M72C/,https://search.bilibili.com/all?keyword=蚂蚁被罚,温铁军的小迷妹,2023-6-27
中国蚂蚁集团被罚70亿天价罚款，老外疑惑：马云去哪了？,BV13z4y177aJ,蚂蚁被罚,https://www.bilibili.com/video/BV13z4y177aJ/,https://search.bilibili.com/all?keyword=蚂蚁被罚,马克CN,2023-7-10
蚂蚁集团被罚71.23亿元！要求关停“相互宝”业务,BV12V4y187ck,蚂蚁被罚,https://www.bilibili.com/video/BV12V4y187ck/,https://search.bilibili.com/all?keyword=蚂蚁被罚,今天的世界又怎么了,2023-7-7
蚂蚁腾讯被罚百亿：为什么重大信息常常选择在星期五发布？,BV1ju411j7CN,蚂蚁被罚,https://www.bilibili.com/video/BV1ju411j7CN/,https://search.bilibili.com/all?keyword=蚂蚁被罚,邓璟和他的朋友,2023-7-7
7月7日蚂蚁集团被罚71.23亿，蚂蚁集团股东有社保基金会、中央电视台等，蚂蚁集团有那些股东呢，你知道不？,BV1UP411C7K5,蚂蚁被罚,https://www.bilibili.com/video/BV1UP411C7K5/,https://search.bilibili.com/all?keyword=蚂蚁被罚,图尧一家,2023-7-9
蚂蚁公司违规被罚70多亿,BV1xh4y1E7Go,蚂蚁被罚,https://www.bilibili.com/video/BV1xh4y1E7Go/,https://search.bilibili.com/all?keyword=蚂蚁被罚,天羽一折,2023-7-7
如何看待蚂蚁金服被罚71亿？,BV1Zm4y177SZ,蚂蚁被罚,https://www.bilibili.com/video/BV1Zm4y177SZ/,https://search.bilibili.com/all?keyword=蚂蚁被罚,马方官方账号,2023-7-10
蚂蚁集团被罚71.23亿人民币，被罚是利好？,BV1dm4y1E7E6,蚂蚁被罚,https://www.bilibili.com/video/BV1dm4y1E7E6/,https://search.bilibili.com/all?keyword=蚂蚁被罚,宋俊生股权智慧,2023-7-15
耶伦访华和蚂蚁被罚，其实都指向了一点,BV1kk4y1K7Sy,蚂蚁被罚,https://www.bilibili.com/video/BV1kk4y1K7Sy/,https://search.bilibili.com/all?keyword=蚂蚁被罚,言甚欢,2023-7-9
蚂蚁被罚，美股却大涨，背后的原因分析！,BV1Za4y1F74i,蚂蚁被罚,https://www.bilibili.com/video/BV1Za4y1F74i/,https://search.bilibili.com/all?keyword=蚂蚁被罚,老代观点B站号,2023-7-8
蚂蚁集团被罚71.23亿，却乐开了花？？,BV1Mk4y157W7,蚂蚁被罚,https://www.bilibili.com/video/BV1Mk4y157W7/,https://search.bilibili.com/all?keyword=蚂蚁被罚,姜姜搞财税,2023-昨天
被罚71.23亿元！蚂蚁集团是一家怎样的公司？,BV1vX4y1a7ui,蚂蚁被罚,https://www.bilibili.com/video/BV1vX4y1a7ui/,https://search.bilibili.com/all?keyword=蚂蚁被罚,财金范爷,2023-7-11
蚂蚁金服被罚70多亿，支付宝里面的钱还安全吗？,BV1Rx4y1d71k,蚂蚁被罚,https://www.bilibili.com/video/BV1Rx4y1d71k/,https://search.bilibili.com/all?keyword=蚂蚁被罚,恒道投资HengDaoINV,2023-7-11
蚂蚁被罚70亿！股票不降反升？马云成了赢家？,BV1uF41197Bx,蚂蚁被罚,https://www.bilibili.com/video/BV1uF41197Bx/,https://search.bilibili.com/all?keyword=蚂蚁被罚,电商财税找天鹏,2023-7-11
马云被罚250亿,BV12X4y1Y7cJ,蚂蚁被罚,https://www.bilibili.com/video/BV12X4y1Y7cJ/,https://search.bilibili.com/all?keyword=蚂蚁被罚,迪拜大辉哥,2023-7-16
蚂蚁集团被罚款71.23亿，犯了啥错?,BV1eN411m7Dj,蚂蚁被罚,https://www.bilibili.com/video/BV1eN411m7Dj/,https://search.bilibili.com/all?keyword=蚂蚁被罚,人文札记,2023-7-7
蚂蚁集团被罚71亿元，相互宝被叫停,BV1sN411m7BD,蚂蚁被罚,https://www.bilibili.com/video/BV1sN411m7BD/,https://search.bilibili.com/all?keyword=蚂蚁被罚,阿强的生活日记,2023-7-8
71.23亿元罚款!！蚂蚁集团被罚,BV1Fa4y1c7qX,蚂蚁被罚,https://www.bilibili.com/video/BV1Fa4y1c7qX/,https://search.bilibili.com/all?keyword=蚂蚁被罚,熊猫音乐谷呀,2023-7-7
蚂蚁集团被罚71.23亿元，关停违规开展的“相互宝”业务,BV1dh411A7hT,蚂蚁被罚,https://www.bilibili.com/video/BV1dh411A7hT/,https://search.bilibili.com/all?keyword=蚂蚁被罚&page=2&o=24,派财经官微,2023-7-7
蚂蚁被罚，通报隐藏三大信号！,BV1dX4y1e7XZ,蚂蚁被罚,https://www.bilibili.com/video/BV1dX4y1e7XZ/,https://search.bilibili.com/all?keyword=蚂蚁被罚&page=2&o=24,晓芳聊财经,2023-7-10
蚂蚁集团为什么被罚71亿？其背后存在什么问题？,BV1wa4y1c7hF,蚂蚁被罚,https://www.bilibili.com/video/BV1wa4y1c7hF/,https://search.bilibili.com/all?keyword=蚂蚁被罚&page=2&o=24,zhu850628,2023-7-7
蚂蚁：被罚71亿，了断过往、重新开始,BV1rM4y1x7HP,蚂蚁被罚,https://www.bilibili.com/video/BV1rM4y1x7HP/,https://search.bilibili.com/all?keyword=蚂蚁被罚&page=2&o=24,Alex的Notes,2023-7-13
蚂蚁又被罚了！数额高达71.23亿，重罚背后释放什么信号？,BV1HP411k7ZF,蚂蚁被罚,https://www.bilibili.com/video/BV1HP411k7ZF/,https://search.bilibili.com/all?keyword=蚂蚁被罚&page=2&o=24,科技来敲门,2023-7-14
蚂蚁集团被罚，要求关停相互宝业务。,BV1qs4y167iE,蚂蚁被罚,https://www.bilibili.com/video/BV1qs4y167iE/,https://search.bilibili.com/all?keyword=蚂蚁被罚&page=2&o=24,break_--,2023-7-7
帝师分析蚂蚁被罚的背后,BV165411u78C,蚂蚁被罚,https://www.bilibili.com/video/BV165411u78C/,https://search.bilibili.com/all?keyword=蚂蚁被罚&page=2&o=24,张帆帆姐,2021-5-17
马云刚回国100天就被围攻了，蚂蚁集团被罚了70多亿,BV1um4y1n744,蚂蚁被罚,https://www.bilibili.com/video/BV1um4y1n744/,https://search.bilibili.com/all?keyword=蚂蚁被罚&page=2&o=24,阿九纪录,2023-7-8
蚂蚁集团被罚71.23亿，看似结束，实则开始,BV16N411m7FA,蚂蚁被罚,https://www.bilibili.com/video/BV16N411m7FA/,https://search.bilibili.com/all?keyword=蚂蚁被罚&page=2&o=24,嘉峰时评,2023-7-10
巨额罚单！蚂蚁和企鹅怎么了？,BV1YV4y187Au,蚂蚁被罚,https://www.bilibili.com/video/BV1YV4y187Au/,https://search.bilibili.com/all?keyword=蚂蚁被罚&page=2&o=24,财经丸子妹,2023-7-7
蚂蚁集团被罚71.23亿元,BV1Zh4y177PC,蚂蚁被罚,https://www.bilibili.com/video/BV1Zh4y177PC/,https://search.bilibili.com/all?keyword=蚂蚁被罚&page=2&o=24,红苹果财经,2023-7-7
